Facility Code,Facility Name,Province,County,District,Division,Type,Owner,Location,Sub Location,Description of Location,Constituency,Nearest Town,Beds,Cots,Official Landline,Official Fax,Official Mobile,Official Email,Official Address,Official Alternate No,Town,Post Code,In Charge,Job Title of in Charge,Open 24 Hours,Open Weekends,Operational Status,ANC,ART,BEOC,BLOOD,CAES SEC,CEOC,C-IMCI,EPI,FP,GROWM,HBC,HCT,IPD,OPD,OUTREACH,PMTCT,RAD/XRAY,RHTC/RHDC,TB DIAG,TB LABS,TB TREAT,YOUTH
13219,St Michael Clinic,Nairobi,Nairobi,Dagoretti South,Dagoretti,Dispensary,Private Enterprise (Institution),Golfcourse,,,DAGORETTI SOUTH,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,Y,,,,,,,,,,,,,
19332,St Michael Community Nursing Home,Nairobi,Nairobi,Roysambu,Kasarani,Medical Clinic,Private Practice - General Practitioner,kahawa,kahawa,Thika road off kamiti road Near kahawa west market bima road,ROYSAMBU,near kahawa west market,6,2,,,,,,,,,Anne mirrie,Nursing Officer in Charge,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13222,St Patrick Health Care Centre,Nairobi,Nairobi,Embakasi Central,Embakasi,Health Centre,Private Enterprise (Institution),Kayole,Kayole,,EMBAKASI CENTRAL,Kayole,12,2,,,0722308822,,P.O Box 9045,0722838595,Nairobi,00300,Ann W. Maina,Nursing Officer in Charge,Y,Y,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
19297,St Patrick Medical Centre,Nairobi,Nairobi,Ruaraka,Roysambu,Medical Clinic,Private Practice - General Practitioner,Ruaraka,Babadogo,Thika road ust behind babadogo catholic church,RUARAKA,Just behind babadogo catholic church,0,0,,,,,,,,,Andrew Ogetch,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
17392,St Pery's Medical Clinic,Nairobi,Nairobi,Kibra,Kibra,Medical Clinic,Private Practice - Nurse / Midwife,Kibera,Makina,Makina bus stop next to A.C.K Church Kibera drive,KIBRA,"Toy Market,Makina",0,0,,,0721375156,,P.O Box 43,,Nairobi,00200,Jacinta Ng'endo,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13223,St Peter Dispensary,Nairobi,Nairobi,Kasarani,Kasarani,Dispensary,Private Enterprise (Institution),Kasarani,,,KASARANI,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
13224,St Philips Health Centre,Nairobi,Nairobi,Roysambu,Kasarani,Health Centre,Private Enterprise (Institution),Kariobangi,,,ROYSAMBU,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,Y,,,,,,,,,Y,,,,,,,,,,,
17683,St Raphael's Clinic,Nairobi,Nairobi,Embakasi East,Embakasi,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kayole,Mihang'o,Between Eastern Bypass and Embakasi Health Centre,EMBAKASI EAST,Corner Kayole Market,0,0,,,0716723166,,,,,,Dr.Jirina Kaflora,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19380,St Teresa Medical Clinic ( Zimmerman),Nairobi,Nairobi,Roysambu,Roysambu,Medical Clinic,Private Practice - General Practitioner,Githurai,zimmerman,,ROYSAMBU,Next to index medical centre,0,0,,,,,,,,,B.M.Kinyanjui,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13227,St Teresa's Health Centre,Nairobi,Nairobi,Dagoretti North,Dagoretti,Health Centre,Private Enterprise (Institution),Kawangware,,,DAGORETTI NORTH,Nairobi,2,0,,,,,,,,,,,N,N,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
13226,St Teresa's Health Centre (Nairobi North),Nairobi,Nairobi,Kamukunji,Eastleign South,Health Centre,Private Enterprise (Institution),Eastleigh Section Iii,,,KAMUKUNJI,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
13225,St Teresa's Parish Dispensary,Nairobi,Nairobi,Kamukunji,Eastleigh North,Dispensary,Other Faith Based,Eastleigh Section I,,Near St Teresa Catholic Church,KAMUKUNJI,"Nairobi,Eastleigh town",0,0,,,0728774373,stteresasdispensary@yahoo.com,P.O Box 77807,,Nairobi,00622,Sister Magdalene Mutindi,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
13228,St Thomas Medical Clinic,Nairobi,Nairobi,Embakasi Central,Umoja,Health Centre,Private Practice - General Practitioner,Umoja,Umoja,Along Moi Drive  Opposite Jesca Supermarket,EMBAKASI CENTRAL,Nairobi,0,0,020781668,,0711594941,hellen0862@yahoo.com,P.O Box 10271,,Nairobi,oo100,Hellen Naliaka Mugisha,Nursing Officer in Charge,Y,Y,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
18409,St Veronica EDARP Clinic,Nairobi,Nairobi,Kamukunji,Eastleigh South,Medical Clinic,Other Faith Based,Eastleigh South,,Near Sun City Building (Kamos  Stage),KAMUKUNJI,Sun city Building  (Kamos Stage ) Eastleigh section III,0,0,,,0722699211,easterndenary@wananchi.com,P.O Box 47351,0731070718,Nairobi,00100,Margaret Waweru,Nursing Officer in Charge,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
13230,St Vincent Catholic Clinic,Nairobi,Nairobi,Kamukunji,Eastleigh North,Medical Clinic,Other Faith Based,Eastleigh North,Eastleigh North,Near ST Teresa Catholic Church Eastleigh,KAMUKUNJI,Garrisa Market,0,0,,,0722699211,easterndeanery@wananchi.com,P.O Box 47351,0731334461,Nairobi,00100,Charity N. Kanyoro,,N,N,Operational,,Y,,,,,,,,,Y,,Y,,,,,,,,,
13229,St Vincent Clinic (Nairobi East),Nairobi,Nairobi,Kasarani,Ruai,Medical Clinic,Private Enterprise (Institution),Ruai,Ruai,,KASARANI,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
13221,St. Odilia's Dispensary,Nairobi,Nairobi,Langata,Lang'ata,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Karen,Karen,Off Karen Ngong rd.into Windy Ridge rd.,LANG'ATA,Karen Shopping center,0,0,0203883137,,0738453327,,P.O Box 24233,0202627380,Nairobi,00502,Sister ,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,Y,,Y,,,,,,,,,
20216,St.Catherine Catholic Church VCT,Nairobi,Nairobi,Langata,Langata,VCT Centre (Stand-Alone),Kenya Episcopal Conference-Catholic Secretariat,Nairobi West,South C,Next to Masjid Bukhari Mosque after Five Star Estate,LANG'ATA,SouthC,0,0,0202106702,,0720502485,southparish@ofmconvkenya.org,P.O Box 3663,,Nairobi,00506,Martin Miyawa,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
20574,Suba Medical Centre,Nairobi,Nairobi,Embakasi Central,Kayole,Medical Clinic,Private Practice - Unspecified,Kayole North,Kayole corner,Near Kayole cornerMbaya,EMBAKASI CENTRAL,Kayole Market Corner,4,2,,,0724281566,kangapaschal@yahoo.com,P.O Box 74583,,Nairobi,00200,Pascal Kanga,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19381,Success Medical Services,Nairobi,Nairobi,Roysambu,Roysambu,Medical Clinic,Private Practice - General Practitioner,Roysambu,zimmerman,Next to index medical centre,ROYSAMBU,Next to index medical centre,0,0,,,,,,,,,Daniel Thuo ,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18281,Sunbeam Medical Centre,Nairobi,Nairobi,Westlands,kangemi,Dispensary,Private Enterprise (Institution),kangemi,,Along waiyaki way next to post office,WESTLANDS,Kangemi,6,0,,,0733857926,,Please specify 32977,,Nairobi,00600,Daniel kiyondi,Hospital Director,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
20504,Sunrise City Medical Centre,Nairobi,Nairobi,Mathare,Huruma,Medical Clinic,Private Practice - Clinical Officer,Huruma,Ngei 2,Situated along Huruma-Kiamaiko Road,MATHARE, Kiamaiko,0,0,,,0725302237,gregorymwanza19@yahoo.com,P.O Box Kathonzeni,,76,,Mr. Mwanza,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19351,Sunshine Medical & Diagnostic Centre (Nairobi),Nairobi,Nairobi,Starehe,Kariokor,Medical Clinic,Private Practice - General Practitioner,Kariokor,Kariokor,Located next to Nairobi Water Co. Offices -Pangani  ,STAREHE,Pangani,0,0,,,,,,,,,,Doctor In Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19530,Sunshine Medical Centre,Nairobi,Nairobi,Westlands,,Medical Clinic,Private Practice - General Practitioner,,,,WESTLANDS,,0,0,,,,,,,,,,,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18438,Sunton CFW Clinic,Nairobi,Nairobi,Kasarani,kasarani,Medical Clinic,Private Practice - Nurse / Midwife,kasarani,kasarani,Near kamutiini,KASARANI,sunton ,0,0,,,0722972389,maretekings@gmail.com,P.O Box 65041,0722857130,Nairobi,00618,Catherine Kirimi,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13233,Supkem (Liverpool),Nairobi,Nairobi,Starehe,Central,VCT Centre (Stand-Alone),Non-Governmental Organizations,Central Business District,,,STAREHE,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,Y,,,,,,,,,,,
20402,Support For Addiction Prevention & Treatment In Africa,Nairobi,Nairobi,Starehe,Kariokor,Medical Centre,Non-Governmental Organizations,Pangani,Pangani,Situated off Juja Road Next to Radiant Pangani Hospital,STAREHE,Within  Pangani Shopping Centre,0,0,020387045,,0721726881,,P.O Box 21761,,Nairobi,00505,Richard Thiong'o,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19355,Supreme Health Care (Ktda House-Nairobi),Nairobi,Nairobi,Starehe,Central,Medical Clinic,Private Practice - General Practitioner,Central,Central,Situated along Ronald Ngara st.,STAREHE,,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19637,Sure Drug Medical Clinic,Nairobi,Nairobi,Kamukunji,,Medical Clinic,Private Enterprise (Institution),,,,KAMUKUNJI,Garissa Lodge,2,1,,,,,,,,,,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
17686,Susamed Medical Clinic,Nairobi,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Private Practice - Nurse / Midwife,Kayole,Kayole,Near Matopen Police Station,EMBAKASI CENTRAL,Nairobi,2,0,0722674045,,,susankamore@yahoo.com,P.O Box 44850,,Nairobi,00100,Susan Mukui Kamore,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19394,Swop Clinic,Nairobi,Nairobi,Starehe,Central,Medical Clinic,Non-Governmental Organizations,Central,Central,Located behind River Road,STAREHE,,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19719,Swop Kawangware,Nairobi,Nairobi,Dagoretti South,Kawangware,Medical Clinic,Non-Governmental Organizations,Kawangware,Kawangware,Kawangware ,DAGORETTI SOUTH,Kawangware,0,0,,,0700274860,,,,,,Martin Wamiti,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19271,Swop Korogocho,Nairobi,Nairobi,Ruaraka,Roysambu,VCT Centre (Stand-Alone),Non-Governmental Organizations,kariobangi,kariobangi,Landmark House,RUARAKA,kariobangi market,0,0,,,,,,,,,Dr jessie,Medical Superintendant,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19429,Swop Outreach Project Clinic,Nairobi,Nairobi,Embakasi West,Umoja,Medical Clinic,Non-Governmental Organizations,Savannah,Donholm,Near Donholm Catholic Church,EMBAKASI WEST,Donholm ,4,2,0728607082,,0721371124,stovokimwaki20052yahoo.com,P.O Box 1715,,Nairobi,00202,Steven Kimwaki,Clinical Officer,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18896,Swop Thika Road,Nairobi,Nairobi,Roysambu,Kasarani,VCT Centre (Stand-Alone),Non-Governmental Organizations,Roysambu,Roysambu,Along thika road opp breweries,ROYSAMBU,Ruaraka,0,0,,,0739342511,Rsarange@csrtkenya.org,P.O Box 19676,0723470605,Nairobi,00200,Ruth Sarange,Nursing Officer in Charge,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
13234,Tabitha Medical Clinic,Nairobi,Nairobi,Kibra,Kibra,Medical Clinic,Non-Governmental Organizations,Sarang'Ombe,Gatwekera,Near Olympic Estate,KIBRA,Olympi estate,0,0,0208040633,,,info@carolinaforkibera,P.O Box 10763,,Nairobi,00100,Mark muasa,,N,N,Operational,,Y,,,,,,,Y,,Y,,Y,,,,,,,,,
17969,Taiba Medical Centre,Nairobi,Nairobi,Starehe,Ngara,Health Centre,Private Enterprise (Institution),Ngara East,,Located along Park Road next Ngara Health centre,STAREHE,Nairobi,8,1,,,0174001004,drmahabubur@yahoo.com,Please specify 32557,,Nairobi,00600,Dr. Khan,Doctor In Charge,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19283,Tazama Dentel Clinic,Nairobi,Nairobi,Roysambu,Kasarani,Medical Clinic,Private Practice - General Practitioner,Githurai,Githurai,Thika road off kamiti just behind auncle sams bar,ROYSAMBU,Just behind auncle sams bar,0,0,,,,,,,,,Edwin Muema,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
20584,TB Central Reference Lab,Nairobi,Nairobi,Kibra,Kenyatta,Laboratory (Stand-alone),Ministry of Health,,,,KIBRA,Kenyatta National Hospital,0,0,,,,,,,,,Josephine Wahogo,Hospital Director,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
13235,Teachers Service Commission,Nairobi,Nairobi,Starehe,Central,VCT Centre (Stand-Alone),Other Public Institution,Central Business District,,,STAREHE,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,Y,,,,,,,,,,,
20540,Technical university of Kenya Student/Staff Clinic,Nairobi,Nairobi,Starehe,Central,Medical Clinic,Other Public Institution,City Centre,city centre,Situated along Heille sellasie Avenuet-Next to Ngaira Rhodes Dispensary,STAREHE,Situated within Nairobi Business District,0,0,020343672,,0202219689,vctuk.ac.ke,P.O Box 52428,0705451164,Nairobi,00200,Dr Argwins Kodhek,Hospital Director,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13236,Tena (PCEA) Clinic,Nairobi,Nairobi,Embakasi West,Embakasi,Dispensary,Christian Health Association of Kenya,Umoja,Savanna,,EMBAKASI WEST,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
19624,Terminus Medical Clinic (Dandora),Nairobi,Nairobi,Embakasi North,Dandora,Medical Clinic,Private Practice - General Practitioner,Dandora,Dandora phase 4,Dandora 41 at the bus terminus,KASARANI,Dandora ,0,0,,,,,,,,,,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
20103,The Savannah Health Services Ltd,Nairobi,Nairobi,Starehe,Central,Medical Centre,Private Practice - General Practitioner,City Centre,Central,"Situated at Gilfilan Hse,(Mezzaine Flr) Kenyatta avenue",STAREHE,Near City Retail Mkt,0,0,0202403898,,0723975300,info@savannahhealth.co.ke,P.O Box 76098,,Nairobi,00508,Dr Ann Wachira,Hospital Director,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
21281,The Zambezi Hospital Limited,Nairobi,Nairobi,Langata,Langata,Sub-District Hospital,Private Enterprise (Institution),Mugumoini,South C,Ole Sharara Avenue,LANG'ATA,South C shopping center,15,0,0202353007,,0722801299,info@thezambezi.hospital.org,P.O Box 26702,0734801299,Nairobi,00504,Dr. Mutuma,Hospital Director,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
17950,Thika Road Health Services Ltd (Kasarani),Nairobi,Nairobi,Roysambu,Kasarani,Dispensary,Private Enterprise (Institution),Kasarani,Kasarani,Kasarani next to bar clays bank ,ROYSAMBU,Kasarani next to barclays bank ,0,0,0202385268,,0722554672,thikaroad@swiftkenya.com,P.O Box 1306,,Ruaraka,00618,Dr Nyakiba,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19298,Tibaland Chemistry & Lab,Nairobi,Nairobi,Ruaraka,Roysambu,Medical Clinic,Private Practice - General Practitioner,Ruaraka,Utalii,just behind KCA Thika road,RUARAKA,Just behind KCA University,0,0,,,,,,,,,Luel juma ,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18544,Touch of Health - Well-Being Centre,Nairobi,Nairobi,Dagoretti North,Kilimani,Health Programme,Private Practice - Unspecified,Kilimani,Kilimani,"Komo Lane, Off Wood Avenue. Machera Court Suite C1 
Near Yaya Centre",DAGORETTI NORTH,Yaya Center,0,0,0202710116,,0750656348,wanjeri@touchofhealth.co.ke,P.O Box 58013,072656348,Nairobi,00200,Wanjeri Mahihu,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13237,Transcom Medical Services,Nairobi,Nairobi,Starehe,Central,Dispensary,Private Enterprise (Institution),Central Business District,,,STAREHE,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,Y,,,,,,,,,,,
13238,Trinity Medical Care Health Centre,Nairobi,Nairobi,Dagoretti North,Dagoretti,Health Centre,Private Enterprise (Institution),Riruta,,,DAGORETTI NORTH,Nairobi,5,0,,,,,,,,,,,N,N,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
19444,Trocare Medical Clinic,Nairobi,Nairobi,Embakasi Central,kayole,Medical Clinic,Private Practice - General Practitioner,,,Near Kayole One Way to Kangundo Road,EMBAKASI CENTRAL,,1,2,,,,,,,,,,Clinical Officer,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18335,True Light Medical Clinic,Nairobi,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Private Practice - Medical Specialist,Kayole,Kayole Corner,Kayole Corner,EMBAKASI CENTRAL,,8,2,,,,,,,,,,,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
20190,Tumaini Africa,Nairobi,Nairobi,Dagoretti South,Waithaka,VCT Centre (Stand-Alone),Non-Governmental Organizations,Ruthimitu,Ruthimitu,Opposite Ruthimitu Secondary School,DAGORETTI SOUTH,Gachui,0,0,,,0722835902,,,,,,Mungai,Hospital Director,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
17385,Tumaini Medical Centre,Nairobi,Nairobi,Kibra,Kibra,Medical Clinic,Private Practice - Clinical Officer,Sarang'ombe,Sarang'ombe,At bus no.32 terminus near Kibera Station,KIBRA,Kianda,0,0,020736988,,0725986073,tumainiclinics@yahoo.com,P.O Box 1439,,Nairobi,00618,Mary Kaunyangi,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19553,Tusker Dental Laboratory Services & Laboratory,Nairobi,Nairobi,Starehe,Central,Dental Clinic,Private Practice - Unspecified,Central,Central,Located wakulima Mkt(Ronald Ngara Steet),STAREHE,Wa,0,0,,,,,,,,,,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19555,Tusker House Medical Centre,Nairobi,Nairobi,Starehe,central,Medical Clinic,Private Practice - General Practitioner,Central,Central,Ronald Ngara,STAREHE,CBD,0,0,,,,,,,,,,,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13239,Uhuru Camp Dispensary (O P Admin Police),Nairobi,Nairobi,Langata,Lang'ata,Dispensary,Armed Forces,Nairobi West,Nairobi west,"Off Mbagathi rd.,Next to Funguo Estate",LANG'ATA,Madaraka Shopping Center,0,0,,,,,P.O Box 20895,,Nairobi,KNH,Lilian Kanini,Nursing Officer in Charge,N,N,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
17404,Uhuru Presitige Health Care,Nairobi,Nairobi,Makadara,Makadara,Medical Clinic,Private Practice - Nurse / Midwife,Jericho Lumumba,Uhuru,Uhuru Shopping Center Along Buruburu Road,MAKADARA,Uhuru Shopping Centre,0,0,0207782342,,0722299353,uhuruprestige@hot mail.com,P.O Box 388,0726519833,Nairobi,00300,Mbugua Gachoka,Nursing Officer in Charge,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19607,Umma CBO,Nairobi,Nairobi,Kamukunji,,Medical Centre,Humanitarian Agencies,,,,KAMUKUNJI,,5,1,,,,,,,,,,,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13240,Umoja Health Centre,Nairobi,Nairobi,Embakasi West,Embakasi,Health Centre,Local Authority,Umoja,Umoja,Next to Umoja Market Opposite Umoja Catholic Church,EMBAKASI WEST,Burubru,0,0,0202318154,,0721315739,,P.O Box 30108,0721315739,Buruburu,00200,Rodgers Mwandembe,Nursing Officer in Charge,N,N,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
13241,Umoja Hospital,Nairobi,Nairobi,Embakasi West,Embakasi,Other Hospital,Private Enterprise (Institution),Umoja,Umoja,,EMBAKASI WEST,Nairobi,8,1,,,,,,,,,,,N,N,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
20187,Umoja III Medical Centre(Njiru),Nairobi,Nairobi,Embakasi West,Kariobangi South,Medical Clinic,Private Practice - Clinical Officer,Kariobangi South,Umoja III,off kangundo road past East apartments near PCMA church,EMBAKASI WEST,KCC,0,0,,,0700894967,kelvinoguda@yahoo.com,,0704373727,,,Kelvi Otieno,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18233,Umoja VCT Centre Stand Alone,Nairobi,Nairobi,Embakasi West,Embakasi,VCT Centre (Stand-Alone),Non-Governmental Organizations,Umoja,Umja Innercore,Unity Primary School,EMBAKASI WEST,Umoja II Stage Market,0,0,,,0722765426,,,,,,,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19948,United States International University VCT,Nairobi,Nairobi,Roysambu,Roysambu,VCT Centre (Stand-Alone),Private Practice - Unspecified,Roysambu,Roysambu,off thika rd ,ROYSAMBU,Behind safari park Hotel,0,0,0203606297,,0722205687,,P.O Box 14634,0722695414,Nairobi,00800,Lucy w.Kung'u,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19399,Unity Health Care,Nairobi,Nairobi,Roysambu,Kasarani,Medical Clinic,Private Practice - General Practitioner,Kahawa,Kahawa,Thika Road off Kamiti Road,ROYSAMBU,Near Catholic church Kahawa West,0,0,,,0700399000,,,,,,Kinyuwel Saxwel,Medical Superintendant,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18334,Unity Nursing Home,Nairobi,Nairobi,Embakasi West,Embakasi,Nursing Home,Private Practice - General Practitioner,Umoja ,Umoja II,Near Matatu Terminus Umoja II,EMBAKASI WEST,"Near Chief""s Office Umoja II",7,0,,,0720456322,opiyoaoko@yayoo.com,P.O Box 1852,0733720214,Nairobi,0100,Trufosa Omondi,Nursing Officer in Charge,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13242,University of Nairobi Dispensary,Nairobi,Nairobi,Dagoretti North,Kilimani,Dispensary,Parastatal,Kilimani,,,DAGORETTI NORTH,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,,,Y,,,,,,,,,,,
19527,University of Nairobi Health Services,Nairobi,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Other Public Institution,Kilimani,,,DAGORETTI NORTH,,0,0,,,,,,,,,,,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
20098,University of Nairobi Institute of Tropical and Infections Disease (UNITID),Nairobi,Nairobi,Kibra,KNH,Training Institution in Health (Stand-alone),Parastatal,KHN,,Next to KNH Morgue,KIBRA,KHN Hospital,0,0,,,0716656629,unitid@uonbi.ac.ke,P.O Box 19676,,,00202,Dr Judas Oyugi,Medical Superintendant,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
19285,Unmet Health Foundation,Nairobi,Nairobi,Ruaraka,Ruaraka,Medical Clinic,Private Practice - General Practitioner,Ruaraka,Utalii,Thika road behind KCA University,RUARAKA,Just behind KCA University,0,0,,,,,,,,,Antony Karani,Clinical Officer,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
19476,Upendo Clinic Makadara,Nairobi,Nairobi,Makadara,Makadara ,Medical Clinic,Private Practice - Nurse / Midwife,Makadara,Hamza,,MAKADARA,Hamza,0,0,,,,,,,,,Dannington Otiato,Nursing Officer in Charge,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
13243,Upendo Dispensary,Nairobi,Nairobi,Mathare,Central,Dispensary,Ministry of Health,Mathare,,,MATHARE,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
19375,Upendo Medical Centre (Githurai 44),Nairobi,Nairobi,Roysambu,Kasarani,Medical Clinic,Private Practice - General Practitioner,Githurai,Githurai,just behind auncle sams bar,ROYSAMBU,just behind auncle sams bar,0,0,,,,,,,,,Dr A. Njeni,Medical Superintendant,N,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
13245,Ushirika Medical Clinic,Nairobi,Nairobi,Kibra,Kibra,Health Centre,Community,Sarang'Ombe,Kianda,Kibera Bus Terminus No.32 next to Kibera Railway Station,KIBRA,Kianda,18,0,,,0723553881,,P.O Box 3260,,Nairobi,00506,,,Y,Y,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
18464,Utawala Estate Health Centre,Nairobi,Nairobi,Embakasi East,Embakasi,Health Centre,Private Practice - Clinical Officer,Utawala,Utawala,Near Utawala Junction Of Eastern Bypass  Road,EMBAKASI EAST,Nairobi,10,3,,,0720469633,tomasoteka@yahoo.com,P.O Box 1445,,Nairobi,0618,Thomas Atela Nyailundi,Clinical Officer,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
18628,Uthiru Muthua Dispensary,Nairobi,Nairobi,Dagoretti South,Waithaka,Dispensary,Ministry of Health,Uthiru,,,DAGORETTI SOUTH,uthiru,0,0,0723742821,,0723742821,,,,,,lucy,Nursing Officer in Charge,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
13246,Uzima Dispensary,Nairobi,Nairobi,Roysambu,Kasarani,Dispensary,Private Enterprise (Institution),Kariobangi,,,ROYSAMBU,Nairobi,0,0,,,,,,,,,,,N,N,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
17956,Uzima VCT Centre,Nairobi,Nairobi,Dagoretti South,Golf Course,VCT Centre (Stand-Alone),Non-Governmental Organizations,Woodley,,,DAGORETTI SOUTH,Kenyatta Market,0,0,,,,,,,,,Fredrick Munyiri,,N,N,Operational,,,,,,,,,,,,,,,,,,,,,,
18202,Vegpro In House Clinic,Nairobi,Nairobi,Embakasi East,Embakasi,Medical Clinic,Company Medical Service,Embakasi,Embakasi,2nd Freight  Avenue Next To Oserian Mechanised,EMBAKASI EAST,JKIA,2,0,020822831,0822731,,info@vegpro-group.com,P.O Box 19226,,JKIA,00501,Jane Olouch,Nursing Officer in Charge,Y,Y,Operational,,,,,,,,,,,,,,,,,,,,,,
